0;;广州市;天河区;全区天朗明居N6栋,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,天朗,明居,N6,栋
0;;广州市;天河区;全区天朗明居N6栋1805,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,天朗,明居,N6,栋,185
0;;广州市;天河区;全区天朗明居n6栋1805,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,天朗,明居,n6,栋,185
0;;广州市;天河区;全区天朗明居小区N1,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,天朗,明居,小区,N1
0;;广州市;天河区;全区天朗明居小区N6,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,天朗,明居,小区,N6
0;;广州市;天河区;全区富力・天朗明居N7,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,富力,・,天朗,明居,N7
0;;广州市;天河区;全区富力天朗明居N6,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,富力,天朗,明居,N6
0;;广州市;天河区;全区富力天朗明居N6-1805,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,富力,天朗,明居,N6,-,185
0;;广州市;天河区;全区富力天朗明居小区,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,富力,天朗,明居,小区
0;;广州市;天河区;全区富力天朗明居小区N2,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,富力,天朗,明居,小区,N2
0;;广州市;天河区;全区富力天朗明居小区停车场,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,富力,天朗,明居,小区,停车场
0;;广州市;天河区;全区广东省广州市天河区车陂街道富力天朗明居小区N6,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,广东省,广州市,天河区,车陂,街道,富力,天朗,明居,小区,N6
0;;广州市;天河区;全区广州市天河区中山大道中天朗明居乐享工作室n6,中山大道中,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,广州市,天河区,中山大道,中,天朗,明居乐享,工作室,n6
0;;广州市;天河区;全区车陂天朗明居N6栋1805,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,天朗,明居,N6,栋,185
0;;广州市;天河区;全区车陂天朗明居n6栋1805,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,天朗,明居,n6,栋,185
0;;广州市;天河区;全区车陂天朗明居小区,天河区,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,天朗,明居,小区
0;;广州市;天河区;全区车陂天朗明居小区N3,天河区,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,天朗,明居,小区,N3
0;;广州市;天河区;全区车陂天朗明居小区N61805,天河区,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,天朗,明居,小区,N6185
0;;广州市;天河区;全区车陂天朗明居小区停车场,天河区,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,天朗,明居,小区,停车场
0;;广州市;天河区;全区车陂富力天朗明居,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,富力,天朗,明居
0;;广州市;天河区;全区车陂富力天朗明居N6-1805,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,富力,天朗,明居,N6,-,185
0;;广州市;天河区;全区车陂富力天朗明居n6,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,富力,天朗,明居,n6
0;;广州市;天河区;全区车陂富力天朗明居停车场,富力・天朗明居N7,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,富力,天朗,明居,停车场
0;;广州市;天河区;全区车陂富力天朗明居停车场hkh,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,富力,天朗,明居,停车场,hkh
0;;广州市;天河区;全区车陂富力天朗明居小区N6-,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,富力,天朗,明居,小区,N6,-
0;;广州市;天河区;全区车陂富力天朗明居小区N6-1805,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,富力,天朗,明居,小区,N6,-,185
0;;广州市;天河区;全区车陂街道天朗明居N6栋1805,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,街道,天朗,明居,N6,栋,185
0;;广州市;天河区;全区车陂街道富力天朗明居,富力・天朗明居,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,街道,富力,天朗,明居
0;;广州市;天河区;全区车陂街道车陂天朗明居小区N2,车陂街道,广东省广州市天河区,"['广东省', '广州市', '天河区']",广州市,天河区,全区,车陂,街道,车陂,天朗,明居,小区,N2
